0.7794117647058824,0.0,1.0,0.5,0.7941176470588235,0.6066208082545141,0.5714285714285714,0.391304347826087,0.803030303030303,0.462265,0.2743801652892562,0.0,0.1,0.0,0.03930750832644121,0.0,0.0,0.0005829323703920759,0.05,0.15267709921289238,0.0
0.014705882352941176,1.0,0.0,0.125,0.22058823529411764,0.0,0.14285714285714285,0.13043478260869565,0.015151515151515152,0.0,0.35702479338842974,1.0,0.1,0.98387,0.7205892214498066,0.0,0.0,0.8148795850781917,0.025,0.07777743210030177,1.0
0.0,1.0,0.0,0.0,0.058823529411764705,0.0,0.14285714285714285,0.0,0.0,1.0,0.0628099173553719,0.0,0.0,1.0,1.0,0.0,0.0,0.30678312710131367,0.0,0.0,0.0
0.014705882352941176,0.3333333333333333,0.0,0.08333333333333333,0.04411764705882353,0.0004299226139294927,0.0,0.13043478260869565,0.015151515151515152,0.5,0.019834710743801654,0.0,0.0,1.0,0.7205892214498066,0.0,0.0,0.03501060306716956,0.0,0.0,0.0
0.0,1.0,0.0,0.125,0.11764705882352941,0.0,0.14285714285714285,0.13043478260869565,0.0,1.0,0.22148760330578512,1.0,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.058823529411764705,0.0,0.0,0.375,0.4264705882352941,0.0,0.42857142857142855,0.30434782608695654,0.06060606060606061,0.0,0.3768595041322314,1.0,0.0,0.0,0.2921630864832242,0.0,0.0,0.33986847785329644,0.025,0.09333291852036213,0.0
0.08823529411764706,0.3333333333333333,0.0,0.375,0.8088235294117647,0.003869303525365434,0.0,0.43478260869565216,0.015151515151515152,0.42423999999999995,1.0,1.0,1.0,0.625,0.32941413147953597,0.0,0.0,0.6488935313412801,1.0,1.0,2.0
0.014705882352941176,1.0,0.0,0.0,0.11764705882352941,0.0,0.14285714285714285,0.0,0.015151515151515152,0.0,0.06776859504132231,1.0,0.0,0.98387,0.7205892214498066,0.0,0.0,0.14923383780615768,0.025,0.07777743210030177,0.0
0.08823529411764706,0.3333333333333333,0.0,0.125,0.11764705882352941,0.0004299226139294927,0.2857142857142857,0.08695652173913043,0.09090909090909091,0.208335,0.15537190082644628,0.0,0.1,0.54545,0.5210116905469745,1.0,1.0,0.08396116725117453,0.05,0.1333260741063373,0.0
0.014705882352941176,1.0,0.0,0.08333333333333333,0.3088235294117647,0.0,0.14285714285714285,0.08695652173913043,0.015151515151515152,0.1,0.2231404958677686,1.0,0.2,0.98387,0.7205892214498066,0.0,0.0,0.5037197387202587,0.025,0.07777743210030177,1.0
0.07352941176470588,0.6666666666666666,0.0,0.6666666666666666,0.4852941176470588,0.006448839208942391,0.8571428571428571,0.7391304347826086,0.07575757575757576,1.0,0.43305785123966944,0.0,0.0,0.9024399999999999,0.37908219147461825,0.0,0.0,0.3251612516975936,0.075,0.15555486420060355,0.0
0.10294117647058823,0.3333333333333333,0.0,0.4583333333333333,0.3382352941176471,0.0,0.8571428571428571,0.2608695652173913,0.09090909090909091,0.214285,0.24462809917355371,0.2,0.2,0.80769,0.20167869995752954,0.0,0.0,0.12067802912141064,0.025,0.09722179012537721,0.0
0.08823529411764706,0.3333333333333333,0.0,0.125,0.10294117647058823,0.0004299226139294927,0.2857142857142857,0.08695652173913043,0.09090909090909091,0.208335,0.15537190082644628,0.0,0.1,0.54545,0.5210116905469745,1.0,1.0,0.08396116725117453,0.05,0.1333260741063373,0.0
0.07352941176470588,0.3333333333333333,0.0,0.5416666666666666,0.35294117647058826,0.0,0.8571428571428571,0.34782608695652173,0.07575757575757576,0.0,0.4925619834710744,1.0,0.0,0.84,0.3480452421932628,0.0,0.0,0.3711183793849906,0.025,0.10370842796254237,0.0
0.014705882352941176,0.6666666666666666,0.0,0.0,0.14705882352941177,0.0004299226139294927,0.14285714285714285,0.0,0.0,1.0,0.08429752066115702,0.0,0.0,0.97872,0.7205892214498066,0.0,0.0,0.19255989236232557,0.025,0.07777743210030177,0.0
0.0,1.0,0.0,0.0,0.04411764705882353,0.0,0.14285714285714285,0.0,0.0,1.0,0.03305785123966942,0.0,0.0,1.0,1.0,0.0,0.0,0.16498876673567325,0.0,0.0,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,0.48284499999999997,0.3504132231404959,0.0,0.0,0.0,0.0,0.0,0.0,0.00024735238419339216,0.05,0.1532993186696948,0.0
0.07352941176470588,0.0,0.0,0.08333333333333333,0.23529411764705882,0.0,0.14285714285714285,0.08695652173913043,0.07575757575757576,0.31666500000000003,0.23801652892561984,1.0,0.1,0.0,0.4411784428996133,0.0,0.0,0.16236557106890886,0.025,0.12962386833836295,0.0
0.04411764705882353,1.0,0.0,0.041666666666666664,0.22058823529411764,0.0,0.14285714285714285,0.043478260869565216,0.045454545454545456,0.11110999999999999,0.2066115702479339,1.0,0.1,0.96825,0.4411784428996133,0.0,0.0,0.22406975022135675,0.025,0.07777743210030177,0.0
0.7794117647058824,0.0,1.0,0.5,0.7941176470588235,0.6100601891659502,0.5714285714285714,0.391304347826087,0.803030303030303,0.4717,0.26776859504132233,0.0,0.1,0.0,0.03930750832644121,0.0,0.0,0.0,0.05,0.15267709921289238,0.0
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007439477440517265,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.04411764705882353,0.0,0.14285714285714285,0.0,0.0,1.0,0.03305785123966942,0.0,0.0,1.0,1.0,0.0,0.0,0.16498876673567325,0.0,0.0,0.0
0.014705882352941176,0.0,0.0,0.041666666666666664,0.014705882352941176,0.0004299226139294927,0.2857142857142857,0.0,0.0,0.5,0.09586776859504133,0.0,0.0,0.0,1.0,0.0,0.0,0.21225355352422007,0.0,0.0,0.0
0.058823529411764705,0.3333333333333333,0.0,0.375,0.17647058823529413,0.0,1.0,0.13043478260869565,0.06060606060606061,0.125,0.1884297520661157,0.0,0.0,0.875,0.284708406911505,0.0,0.0,0.15238482359206076,0.025,0.09333291852036213,0.0
0.058823529411764705,1.0,0.0,0.08333333333333333,0.25,0.0,0.14285714285714285,0.08695652173913043,0.06060606060606061,0.25,0.2115702479338843,0.0,0.1,0.9384600000000001,0.3852962871895747,0.0,0.0,0.18074369566518886,0.025,0.12444389136048284,1.0
0.014705882352941176,0.0,0.0,0.0,0.08823529411764706,0.0004299226139294927,0.14285714285714285,0.0,0.015151515151515152,1.0,0.03140495867768595,0.0,0.0,0.0,0.4411784428996133,0.0,0.0,0.06652046092620076,0.05,0.15555486420060355,0.0
0.08823529411764706,0.6666666666666666,0.0,0.7083333333333334,0.4852941176470588,0.009028374892519347,1.0,0.782608695652174,0.030303030303030304,1.0,0.6446280991735537,0.0,0.0,0.88095,0.36134519525225206,0.0,0.0,0.4193205844448436,0.125,0.26666770369909465,0.0
